0 1663.15 -29.9988 0.000488281 -0 -0 0.002, 0.048, 0.999, 206.506, -51.636, 0.000,0.871, 0.492, 0.002, 206.464, -0.491, 0.870, 0.048, -52.507, 0.022, -0.043, 0.999, -18.097, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 33 35 -206.077 -342.374 -1773.36 -170.831 -178.751 -1666.6 -327.579 -163.625 -1637.22 
-40 1663.15 0.00210571 -40 -0 -0 0.000, -0.000, 1.000, 0.370, -40.012, 0.000,1.000, -0.000, 0.000, 0.370, 0.000, 1.000, -0.000, -40.012, -0.000, 0.000, 1.000, 0.790, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 33 44 -194.008 -154.031 -1698.36 -172.679 43.6898 -1685.89 -330.656 59.8681 -1664.29 
-36 1663.15 0.00210571 -36 -0 -0 0.000, 0.000, 1.000, 0.328, -36.004, 0.000,1.000, -0.000, 0.000, 0.328, 0.000, 1.000, 0.000, -36.004, -0.000, -0.000, 1.000, 0.719, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 33 50 -193.438 -154.303 -1694.4 -172.079 43.4173 -1681.94 -330.051 59.6214 -1660.32 
-32 1663.15 0.000732422 -32 -0 -0 0.000, -0.000, 1.000, 0.291, -32.035, 0.000,1.000, 0.000, 0.000, 0.291, -0.000, 1.000, -0.000, -32.035, -0.000, 0.000, 1.000, 0.656, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 33 56 -192.884 -154.573 -1690.52 -171.489 43.1424 -1677.98 -329.468 59.3617 -1656.38 
-28 1663.15 0.00141907 -28 -0 -0 0.000, -0.000, 1.000, 0.253, -28.022, 0.000,1.000, -0.000, 0.000, 0.253, 0.000, 1.000, -0.000, -28.022, -0.000, 0.000, 1.000, 0.603, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 34 2 -192.319 -154.848 -1686.54 -170.919 42.8697 -1674.04 -328.888 59.1045 -1652.44 
-24 1663.15 0.00141907 -23.9995 -0 -0 0.000, -0.000, 1.000, 0.229, -24.022, 0.000,1.000, -0.000, 0.000, 0.229, 0.000, 1.000, -0.000, -24.023, -0.000, 0.000, 1.000, 0.531, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 34 8 -191.734 -155.137 -1682.6 -170.337 42.5817 -1670.08 -328.304 58.8216 -1648.51 
-20 1663.15 0.00141907 -19.9995 -0 -0 -0.000, -0.000, 1.000, 0.180, -20.038, 0.000,1.000, 0.000, -0.000, 0.180, -0.000, 1.000, -0.000, -20.038, 0.000, 0.000, 1.000, 0.440, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 34 14 -191.141 -155.404 -1678.67 -169.725 42.3174 -1666.15 -327.701 58.5666 -1644.6 
-16 1663.15 0.000732422 -16 -0 -0 -0.000, -0.000, 1.000, 0.138, -16.012, 0.000,1.000, -0.000, -0.000, 0.138, 0.000, 1.000, -0.000, -16.013, 0.000, 0.000, 1.000, 0.344, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 34 20 -190.536 -155.675 -1674.68 -169.106 42.0385 -1662.2 -327.09 58.2972 -1640.65 
-12 1663.15 0.000732422 -11.9995 -0 -0 -0.000, -0.000, 1.000, 0.095, -12.017, 0.000,1.000, -0.000, -0.000, 0.095, 0.000, 1.000, -0.000, -12.017, 0.000, 0.000, 1.000, 0.255, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 34 26 -189.934 -155.947 -1670.75 -168.506 41.768 -1658.25 -326.483 58.0237 -1636.68 
-8 1663.15 0.00141907 -8 -0 0.000223007 -0.000, -0.000, 1.000, 0.053, -8.029, 0.000,1.000, -0.000, -0.000, 0.053, 0.000, 1.000, -0.000, -8.029, 0.000, 0.000, 1.000, 0.160, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 34 32 -189.33 -156.219 -1666.82 -167.896 41.4947 -1654.31 -325.864 57.7558 -1632.71 
-4 1663.15 0.00141907 -4.00049 -0 -0 -0.000, -0.000, 1.000, 0.008, -4.010, 0.000,1.000, 0.000, -0.000, 0.008, -0.000, 1.000, -0.000, -4.010, 0.000, 0.000, 1.000, 0.082, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 34 38 -188.74 -156.486 -1662.86 -167.299 41.2223 -1650.33 -325.273 57.4928 -1628.77 
0 1663.15 0.00279236 0.00195312 -0 -0 -0.000, -0.000, 1.000, -0.019, 0.013, 0.000,1.000, -0.000, -0.000, -0.019, 0.000, 1.000, -0.000, 0.013, 0.000, 0.000, 1.000, 0.013, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 34 44 -188.155 -156.771 -1658.87 -166.717 40.9323 -1646.38 -324.684 57.1981 -1624.81 
4 1663.15 0.000732422 3.99951 -0 -0 -0.000, -0.000, 1.000, -0.068, 4.013, 0.000,1.000, -0.000, -0.000, -0.068, 0.000, 1.000, -0.000, 4.013, 0.000, 0.000, 1.000, -0.059, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 34 50 -187.575 -157.034 -1654.93 -166.126 40.6662 -1642.43 -324.102 56.9412 -1620.86 
8 1663.15 0.00141907 8.00049 -0 -0 -0.000, -0.000, 1.000, -0.105, 8.028, 0.000,1.000, 0.000, -0.000, -0.105, -0.000, 1.000, -0.000, 8.028, 0.000, 0.000, 1.000, -0.133, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 34 56 -186.994 -157.313 -1650.97 -165.529 40.3904 -1638.46 -323.502 56.672 -1616.9 
12 1663.15 0.00141907 12.0005 -0 -0 -0.000, -0.000, 1.000, -0.145, 12.011, 0.000,1.000, 0.000, -0.000, -0.145, -0.000, 1.000, -0.000, 12.011, 0.000, 0.000, 1.000, -0.217, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 35 2 -186.407 -157.584 -1647.08 -164.926 40.1159 -1634.49 -322.892 56.4105 -1612.95 
16 1663.15 0.00141907 16.0005 -0 -0 -0.000, -0.000, 1.000, -0.186, 16.013, 0.000,1.000, -0.000, -0.000, -0.186, 0.000, 1.000, -0.000, 16.013, 0.000, 0.000, 1.000, -0.291, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 35 8 -185.824 -157.858 -1643.09 -164.335 39.8452 -1630.58 -322.291 56.1424 -1608.98 
20 1663.15 0.00210571 19.9995 -0 -0 -0.000, -0.000, 1.000, -0.211, 20.006, 0.000,1.000, -0.000, -0.000, -0.211, 0.000, 1.000, -0.000, 20.006, 0.000, 0.000, 1.000, -0.379, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 35 14 -185.216 -158.147 -1639.15 -163.747 39.5549 -1626.65 -321.71 55.8498 -1605.04 
24 1663.15 0.00210571 24.001 -0 -0 -0.000, 0.000, 1.000, -0.256, 24.015, 0.000,1.000, -0.000, -0.000, -0.256, 0.000, 1.000, 0.000, 24.015, 0.000, -0.000, 1.000, -0.465, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 35 20 -184.627 -158.415 -1635.18 -163.135 39.2826 -1622.7 -321.091 55.5902 -1601.08 
28 1663.15 0.00210571 28.0005 -0 -0 -0.000, 0.000, 1.000, -0.301, 28.022, 0.000,1.000, -0.000, -0.000, -0.301, 0.000, 1.000, 0.000, 28.022, 0.000, -0.000, 1.000, -0.552, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 35 26 -184.027 -158.689 -1631.22 -162.533 39.0165 -1618.75 -320.485 55.3272 -1597.11 
32 1663.15 0.00279236 32 -0 -0 -0.001, 0.000, 1.000, -0.363, 32.005, 0.000,1.000, -0.000, -0.001, -0.362, 0.000, 1.000, 0.000, 32.005, 0.001, -0.000, 1.000, -0.636, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 35 32 -183.441 -158.942 -1627.31 -161.924 38.7661 -1614.8 -319.873 55.088 -1593.18 
36 1663.15 0.000732422 36 -0 -0 -0.001, 0.000, 1.000, -0.420, 36.004, 0.000,1.000, -0.000, -0.001, -0.419, 0.000, 1.000, 0.000, 36.004, 0.001, -0.000, 1.000, -0.744, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 35 38 -182.834 -159.199 -1623.35 -161.287 38.5033 -1610.87 -319.234 54.852 -1589.23 
40 1663.15 0.00141907 40 -0 -0 -0.001, 0.000, 1.000, -0.486, 39.995, 0.000,1.000, -0.000, -0.001, -0.485, 0.000, 1.000, 0.000, 39.995, 0.001, -0.000, 1.000, -0.845, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 35 44 -182.248 -159.442 -1619.4 -160.643 38.2478 -1606.95 -318.584 54.644 -1585.3 
40 1663.15 0.00210571 40 -0 -0 -0.001, 0.000, 1.000, -0.487, 40.002, 0.000,1.000, -0.000, -0.001, -0.486, 0.000, 1.000, 0.000, 40.002, 0.001, -0.000, 1.000, -0.845, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 35 47 -182.245 -159.441 -1619.38 -160.644 38.2473 -1606.96 -318.583 54.6427 -1585.31 
36 1663.15 0.00141907 36 -0 -0 -0.001, 0.000, 1.000, -0.423, 35.992, 0.000,1.000, -0.000, -0.001, -0.423, 0.000, 1.000, 0.000, 35.992, 0.001, -0.000, 1.000, -0.743, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 35 50 -182.843 -159.195 -1623.36 -161.282 38.5079 -1610.89 -319.227 54.865 -1589.24 
32 1663.15 0.00141907 32 -0 -0 -0.001, 0.000, 1.000, -0.362, 32.002, 0.000,1.000, -0.000, -0.001, -0.362, 0.000, 1.000, 0.000, 32.002, 0.001, -0.000, 1.000, -0.637, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 35 53 -183.44 -158.944 -1627.3 -161.924 38.7669 -1614.82 -319.871 55.0898 -1593.19 
28 1663.15 0.00141907 28 -0 -0 -0.000, 0.000, 1.000, -0.301, 28.008, 0.000,1.000, 0.000, -0.000, -0.300, -0.000, 1.000, 0.000, 28.008, 0.000, -0.000, 1.000, -0.549, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 35 56 -184.036 -158.689 -1631.26 -162.533 39.0191 -1618.74 -320.485 55.3294 -1597.1 
24 1663.15 0.00141907 23.9995 -0 -0 -0.000, 0.000, 1.000, -0.255, 24.011, 0.000,1.000, -0.000, -0.000, -0.254, 0.000, 1.000, 0.000, 24.011, 0.000, -0.000, 1.000, -0.464, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 35 59 -184.63 -158.419 -1635.19 -163.136 39.2851 -1622.7 -321.097 55.59 -1601.09 
20 1663.15 0.000732422 20 -0 -0 -0.000, -0.000, 1.000, -0.209, 20.005, 0.000,1.000, 0.000, -0.000, -0.209, -0.000, 1.000, -0.000, 20.005, 0.000, 0.000, 1.000, -0.380, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 36 1 -185.217 -158.15 -1639.15 -163.743 39.5544 -1626.64 -321.706 55.8492 -1605.03 
16 1663.15 0.00210571 16.001 -0 -0 -0.000, 0.000, 1.000, -0.183, 16.012, 0.000,1.000, 0.000, -0.000, -0.182, -0.000, 1.000, 0.000, 16.012, 0.000, -0.000, 1.000, -0.289, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 36 4 -185.827 -157.863 -1643.09 -164.338 39.8432 -1630.58 -322.291 56.1367 -1608.96 
12 1663.15 0.00210571 12 -0 -0 -0.000, -0.000, 1.000, -0.147, 12.007, 0.000,1.000, 0.000, -0.000, -0.147, -0.000, 1.000, -0.000, 12.007, 0.000, 0.000, 1.000, -0.215, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 36 7 -186.41 -157.582 -1647.09 -164.928 40.1176 -1634.49 -322.894 56.4038 -1612.94 
8 1663.15 0.00210571 8.00049 -0 -0 -0.000, -0.000, 1.000, -0.102, 8.028, 0.000,1.000, -0.000, -0.000, -0.102, 0.000, 1.000, -0.000, 8.028, 0.000, 0.000, 1.000, -0.132, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 36 10 -186.992 -157.315 -1650.97 -165.533 40.3874 -1638.46 -323.501 56.669 -1616.91 
4 1663.15 0.00141907 4 -0 -0 -0.000, -0.000, 1.000, -0.066, 4.005, 0.000,1.000, -0.000, -0.000, -0.066, 0.000, 1.000, -0.000, 4.005, 0.000, 0.000, 1.000, -0.058, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 36 13 -187.579 -157.035 -1654.93 -166.125 40.6635 -1642.44 -324.105 56.9377 -1620.88 
0 1663.15 0.00141907 -0 -0 -0 -0.000, -0.000, 1.000, -0.030, 0.003, 0.000,1.000, -0.000, -0.000, -0.030, 0.000, 1.000, -0.000, 0.003, 0.000, 0.000, 1.000, 0.016, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 36 16 -188.161 -156.76 -1658.88 -166.717 40.9451 -1646.39 -324.684 57.2124 -1624.79 
-4 1663.15 0.000732422 -4.00098 -0 -0 -0.000, -0.000, 1.000, 0.002, -4.007, 0.000,1.000, -0.000, -0.000, 0.002, 0.000, 1.000, -0.000, -4.007, 0.000, 0.000, 1.000, 0.086, 0.000, 0.000, 0.000, 1.000,  122 6 12 13 36 18 -188.741 -156.478 -1662.84 -167.303 41.2258 -1650.35 -325.269 57.4956 -1628.75 
