12 1663.29 0.00141907 12.0005 -0 0.000223007 -0.001, 0.000, 1.000, -0.030, 12.096, 0.000,1.000, 0.000, -0.001, -0.030, -0.000, 1.000, 0.000, 12.096, 0.001, -0.000, 1.000, -0.255, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 12 9 -186.208 -157.688 -1647.24 -164.901 40.0003 -1634.5 -322.899 56.1512 -1613.03 
16 1663.29 0.00141907 15.9995 -0 -0 -0.001, 0.000, 1.000, -0.067, 16.101, 0.000,1.000, 0.000, -0.001, -0.067, -0.000, 1.000, 0.000, 16.100, 0.001, -0.000, 1.000, -0.328, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 12 15 -185.625 -157.97 -1643.27 -164.318 39.7247 -1630.56 -322.312 55.8748 -1609.08 
20 1663.29 0.00141907 20.0005 -0 -0 -0.001, 0.000, 1.000, -0.109, 20.089, 0.000,1.000, -0.000, -0.001, -0.108, 0.000, 1.000, 0.000, 20.089, 0.001, -0.000, 1.000, -0.424, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 12 21 -185.028 -158.243 -1639.32 -163.708 39.4449 -1626.64 -321.701 55.5963 -1605.12 
24 1663.29 0.00141907 23.9995 -0 0.000223007 -0.001, 0.000, 1.000, -0.160, 24.098, 0.000,1.000, 0.000, -0.001, -0.159, -0.000, 1.000, 0.000, 24.098, 0.001, -0.000, 1.000, -0.527, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 12 27 -184.424 -158.513 -1635.38 -163.085 39.1772 -1622.67 -321.085 55.3511 -1601.18 
28 1663.29 0.00210571 28 -0 -0 -0.001, 0.000, 1.000, -0.208, 28.091, 0.000,1.000, -0.000, -0.001, -0.207, 0.000, 1.000, 0.000, 28.090, 0.001, -0.000, 1.000, -0.610, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 12 33 -183.834 -158.779 -1631.43 -162.492 38.9061 -1618.75 -320.475 55.0848 -1597.21 
32 1663.29 0.00141907 32.0005 -0 -0 -0.001, 0.000, 1.000, -0.270, 32.090, 0.000,1.000, -0.000, -0.001, -0.269, 0.000, 1.000, 0.000, 32.090, 0.001, -0.000, 1.000, -0.702, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 12 39 -183.237 -159.032 -1627.48 -161.883 38.6464 -1614.8 -319.867 54.8378 -1593.26 
36 1663.29 0.000732422 36 -0 -0 -0.001, 0.001, 1.000, -0.341, 36.074, 0.000,1.000, -0.000, -0.001, -0.340, 0.000, 1.000, 0.001, 36.074, 0.001, -0.001, 1.000, -0.814, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 12 45 -182.634 -159.281 -1623.53 -161.24 38.3993 -1610.88 -319.219 54.6153 -1589.3 
40 1663.29 0.00210571 40 -0 -0 -0.002, 0.001, 1.000, -0.400, 40.094, 0.000,1.000, -0.000, -0.002, -0.399, 0.000, 1.000, 0.001, 40.094, 0.002, -0.001, 1.000, -0.926, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 12 51 -182.029 -159.546 -1619.55 -160.596 38.1379 -1606.94 -318.573 54.3912 -1585.36 
40 1663.29 0.00210571 40 -0 -0 -0.002, 0.001, 1.000, -0.406, 40.089, 0.000,1.000, -0.001, -0.002, -0.404, 0.001, 1.000, 0.001, 40.088, 0.002, -0.001, 1.000, -0.923, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 12 54 -182.032 -159.537 -1619.54 -160.6 38.1413 -1606.96 -318.575 54.3904 -1585.36 
36 1663.29 0.000732422 35.9995 -0 -0 -0.001, 0.001, 1.000, -0.338, 36.082, 0.000,1.000, -0.000, -0.001, -0.337, 0.000, 1.000, 0.001, 36.081, 0.001, -0.001, 1.000, -0.812, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 12 57 -182.636 -159.284 -1623.52 -161.243 38.3969 -1610.88 -319.219 54.6172 -1589.3 
32 1663.29 0.00210571 32 -0 -0 -0.001, 0.001, 1.000, -0.272, 32.086, 0.000,1.000, -0.000, -0.001, -0.271, 0.000, 1.000, 0.001, 32.085, 0.001, -0.001, 1.000, -0.705, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 13 0 -183.234 -159.031 -1627.48 -161.881 38.65 -1614.81 -319.86 54.8392 -1593.25 
28 1663.29 0.00279236 28.0005 -0 -0 -0.001, 0.000, 1.000, -0.212, 28.096, 0.000,1.000, -0.000, -0.001, -0.212, 0.000, 1.000, 0.000, 28.096, 0.001, -0.000, 1.000, -0.617, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 13 2 -183.824 -158.776 -1631.42 -162.484 38.9097 -1618.74 -320.468 55.0869 -1597.2 
24 1663.29 0.00141907 23.999 -0 -0 -0.001, 0.000, 1.000, -0.165, 24.108, 0.000,1.000, -0.000, -0.001, -0.164, 0.000, 1.000, 0.000, 24.108, 0.001, -0.000, 1.000, -0.529, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 13 5 -184.421 -158.507 -1635.36 -163.08 39.1796 -1622.67 -321.077 55.3572 -1601.18 
20 1663.29 0.000732422 19.9995 -0 -0 -0.001, 0.000, 1.000, -0.114, 20.077, 0.000,1.000, -0.000, -0.001, -0.113, 0.000, 1.000, 0.000, 20.076, 0.001, -0.000, 1.000, -0.430, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 13 8 -185.023 -158.236 -1639.33 -163.704 39.4482 -1626.66 -321.698 55.6066 -1605.12 
16 1663.29 0.000732422 16 -0 -0 -0.001, 0.000, 1.000, -0.069, 16.110, 0.000,1.000, 0.000, -0.001, -0.069, -0.000, 1.000, 0.000, 16.110, 0.001, -0.000, 1.000, -0.336, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 13 11 -185.615 -157.964 -1643.27 -164.311 39.7192 -1630.55 -322.303 55.8772 -1609.07 
